year,area,site,acropora,favites,porites,total
2011,0.1089,MSAG,1,0,1,2
2011,0.1089,MSAG,0,0,0,0
2011,0.1089,MSAG,0,0,0,3
2011,0.1089,MSAG,0,0,0,3
2011,0.1089,MSAG,0,0,0,0
2011,0.1089,MSAG,1,0,0,1
2011,0.1089,MSAG,0,0,0,1
2011,0.1089,MSAG,0,0,0,3
2011,0.1089,MSAG,0,1,0,1
2011,0.1089,MSAG,0,0,0,0
2011,0.1089,MSAG,0,0,0,1
2011,0.1089,MSAG,0,0,0,0
2011,0.1089,MSAG,0,0,0,0
2011,0.1089,MSAG,0,3,1,4
2011,0.1089,MSAG,0,0,0,0
2011,0.1089,MSAG,0,1,0,1
2011,0.1089,MSAG,1,0,0,2
2011,0.1089,MSAG,0,1,0,2
2011,0.1089,MSAG,0,0,0,0
2011,0.1089,MSAG,0,0,0,0
2011,0.1089,MSAG,0,0,0,0
2011,0.1089,MSAG,0,0,0,0
2011,0.1089,MSAG,0,0,0,0
2011,0.1089,MSAG,0,0,0,0
2011,0.1089,MSAG,1,0,0,1
2011,0.1089,MSAG,0,0,0,2
2011,0.1089,MSAG,0,0,0,0
2011,0.1089,MSAG,0,0,0,0
2011,0.1089,MSAP,0,0,0,1
2011,0.1089,MSAP,0,0,0,6
2011,0.1089,MSAP,0,0,1,4
2011,0.1089,MSAP,0,0,0,0
2011,0.1089,MSAP,0,0,0,0
2011,0.1089,MSAP,0,0,0,0
2011,0.1089,MSAP,0,0,0,0
2011,0.1089,MSAP,0,0,0,0
2011,0.1089,MSAP,0,0,0,4
2011,0.1089,MSAP,0,0,1,3
2011,0.1089,MSAP,0,0,0,0
2011,0.1089,MSAP,0,0,0,0
2011,0.1089,MSAP,0,0,0,2
2011,0.1089,MSAP,0,0,0,1
2011,0.1089,MSAP,0,0,0,0
2011,0.1089,MSAP,0,0,0,0
2011,0.1089,MSAP,1,0,0,1
2011,0.1089,MSAP,0,0,0,0
2011,0.1089,MSAP,0,0,0,0
2011,0.1089,MSAP,0,0,0,0
2011,0.1089,MSAP,0,0,0,2
2011,0.1089,MSAP,0,0,0,1
2011,0.1089,MSAP,0,0,2,10
2011,0.1089,MSAP,1,0,0,6
2011,0.1089,MSAP,0,0,1,1
2011,0.1089,MSAP,0,1,1,8
2011,0.1089,MSAP,0,0,1,1
2011,0.1089,MSAP,0,0,0,0
2011,0.1089,MSAP,0,0,0,0
2011,0.1089,MSAP,0,0,0,2
2011,0.1089,MSAP,0,0,1,7
2011,0.1089,MSAP,0,0,0,0
2011,0.1089,MSAP,0,0,1,2
2011,0.1089,MSAP,0,0,1,6
2011,0.1089,MSAP,0,0,0,0
2011,0.1089,MSAP,1,0,1,2
2011,0.1089,MSAP,0,0,0,2
2011,0.1089,MSAP,0,0,0,0
2011,0.1089,MSAP,0,0,0,1
2011,0.1089,MSAP,0,0,0,3
2011,0.1089,MSAP,0,0,0,0
2011,0.1089,MSAP,0,0,0,0
2011,0.1089,MSAP,1,0,0,1
2011,0.1089,MSAP,0,0,1,1
2011,0.1089,MSAP,0,0,0,2
2011,0.1089,MSAP,0,0,0,1
2011,0.1089,MSAP,0,1,0,5
2011,0.1089,MSAP,0,0,0,0
2011,0.1089,MSAP,0,0,0,2
2011,0.1089,MSAP,0,0,0,0
2011,0.1089,MSAP,0,0,0,0
2011,0.1089,MSAP,0,0,1,2
2011,0.1089,MSAP,0,0,0,1
2011,0.1089,MSAP,0,0,1,1
2011,0.1089,MSAP,0,0,0,0
2011,0.1089,MSAP,0,0,0,1
2011,0.1089,MSAP,0,0,0,0
2011,0.1089,MSAP,0,0,0,0
2011,0.1089,MSAP,0,0,1,3
2011,0.1089,MSAP,0,0,1,1
2011,0.1089,MSAP,0,0,0,5
2011,0.1089,MSAP,0,0,0,0
2011,0.1089,MSAP,0,2,1,3
2011,0.1089,MSAP,0,0,0,0
2011,0.1089,MSAP,0,0,1,3
2011,0.1089,MSAP,0,0,0,0
2011,0.1089,MSAP,0,0,0,0
2011,0.1089,MSAP,0,0,0,1
2011,0.1089,MSAP,0,0,0,1
2011,0.1089,MSAP,0,0,1,3
2011,0.1089,MSAP,0,0,1,3
2011,0.1089,MSAP,0,0,0,0
2011,0.1089,MSAP,0,0,0,0
2011,0.1089,MSAP,0,0,2,2
2011,0.1089,MSAP,0,0,0,0
2011,0.1089,MSAP,2,0,3,5
2011,0.1089,MSAP,0,0,0,0
2011,0.1089,MSAP,0,0,1,2
2011,0.1089,MSAP,0,1,0,2
2011,0.1089,MSAP,0,0,0,1
2011,0.1089,MSAP,0,0,0,5
2011,0.1089,MSAP,0,0,0,0
2011,0.1089,MSAP,0,0,0,3
2011,0.1089,MSAP,0,0,0,1
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,1
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,2,0,2
2011,0.1089,PSWC,0,0,0,1
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,1,0,1
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWC,0,0,0,0
2011,0.1089,PSWG,0,0,0,1
2011,0.1089,PSWG,0,0,0,0
2011,0.1089,PSWG,0,1,0,1
2011,0.1089,PSWG,0,0,0,0
2011,0.1089,PSWG,0,0,0,1
2011,0.1089,PSWG,0,0,0,0
2011,0.1089,PSWG,3,0,0,3
2011,0.1089,PSWG,1,1,0,2
2011,0.1089,PSWG,0,0,0,1
2011,0.1089,PSWG,0,0,0,0
2011,0.1089,PSWG,0,1,0,2
2011,0.1089,PSWG,0,0,0,0
2011,0.1089,PSWG,0,0,0,3
2011,0.1089,PSWG,1,0,0,1
2011,0.1089,PSWG,0,0,0,1
2011,0.1089,PSWG,0,0,0,2
2011,0.1089,PSWG,0,0,1,1
2011,0.1089,PSWG,0,0,0,0
2011,0.1089,PSWG,0,0,0,0
2011,0.1089,PSWG,0,0,0,0
2011,0.1089,PSWG,0,0,0,0
2011,0.1089,PSWG,0,0,0,2
2011,0.1089,PSWG,0,0,0,1
2011,0.1089,PSWG,0,0,0,0
2011,0.1089,PSWG,0,0,0,0
2011,0.1089,PSWG,0,0,0,0
2011,0.1089,PSWG,0,0,0,2
2011,0.1089,PSWG,0,0,0,1
2011,0.1089,PSWG,0,1,0,2
2011,0.1089,PSWG,0,1,0,1
2011,0.1089,PSWG,0,1,0,1
2011,0.1089,PSWG,0,0,0,0
2011,0.1089,PSWG,0,0,0,1
2011,0.1089,PSWG,0,0,0,0
2011,0.1089,PSWG,0,1,0,2
2011,0.1089,PSWG,0,0,1,1
2011,0.1089,PSWG,0,1,0,3
2011,0.1089,PSWG,0,0,0,1
2011,0.1089,PSWG,1,0,0,1
2011,0.1089,PSWG,0,1,1,4
2011,0.1089,PSWG,1,0,0,4
2011,0.1089,PSWG,0,0,0,0
2011,0.1089,PSWG,0,2,0,2
2011,0.1089,PSWG,0,0,0,0
2011,0.1089,PSWG,0,0,0,1
2011,0.1089,PSWG,1,0,0,1
2011,0.1089,PSWG,0,0,0,0
2011,0.1089,PSWG,0,0,0,0
2011,0.1089,PSWG,1,0,0,1
2011,0.1089,PSWG,0,0,0,0
2011,0.1089,PSWG,0,0,0,1
2011,0.1089,PSWG,0,0,0,0
2011,0.1089,PSWG,0,0,0,2
2011,0.1089,PSWG,0,1,1,3
2011,0.1089,PSWG,0,0,0,1
2011,0.1089,PSWG,0,0,0,0
2011,0.1089,PSWG,0,0,0,1
2011,0.1089,PSWP,0,0,0,7
2011,0.1089,PSWP,0,0,0,1
2011,0.1089,PSWP,0,0,0,1
2011,0.1089,PSWP,0,0,1,2
2011,0.1089,PSWP,0,0,0,5
2011,0.1089,PSWP,0,0,0,0
2011,0.1089,PSWP,0,0,0,0
2011,0.1089,PSWP,0,0,2,4
2011,0.1089,PSWP,0,0,0,0
2011,0.1089,PSWP,0,0,0,0
2011,0.1089,PSWP,0,0,0,3
2011,0.1089,PSWP,0,0,0,5
2011,0.1089,PSWP,0,0,0,0
2011,0.1089,PSWP,0,0,0,0
2011,0.1089,PSWP,0,0,0,0
2011,0.1089,PSWP,1,0,0,1
2011,0.1089,PSWP,0,0,0,2
2011,0.1089,PSWP,0,0,0,17
2011,0.1089,PSWP,0,0,0,3
2011,0.1089,PSWP,0,0,0,3
2011,0.1089,PSWP,0,0,0,1
2011,0.1089,PSWP,1,0,0,3
2011,0.1089,PSWP,0,0,0,2
2011,0.1089,PSWP,0,0,0,1
2011,0.1089,PSWP,0,0,0,5
2011,0.1089,PSWP,0,0,0,0
2011,0.1089,PSWP,0,0,0,1
2011,0.1089,PSWP,0,0,0,3
2011,0.1089,PSWP,0,0,0,2
2011,0.1089,PSWP,0,0,0,5
2011,0.1089,PSWP,0,0,0,4
2011,0.1089,PSWP,0,0,0,2
2011,0.1089,PSWP,0,0,0,1
2011,0.1089,PSWP,0,0,0,0
2011,0.1089,PSWP,0,0,1,4
2011,0.1089,PSWP,0,0,0,0
2011,0.1089,PSWP,0,0,0,0
2011,0.1089,PSWP,0,0,0,3
2011,0.1089,PSWP,0,0,0,0
2011,0.1089,PSWP,0,0,0,0
2011,0.1089,PSWP,1,0,0,1
2011,0.1089,PSWP,0,0,0,0
2011,0.1089,PSWP,0,0,0,2
2011,0.1089,PSWP,0,0,0,3
2011,0.1089,PSWP,0,0,0,3
2011,0.1089,PSWP,0,0,0,0
2011,0.1089,PSWP,0,0,0,0
2011,0.1089,PSWP,0,0,0,0
2011,0.1089,PSWP,0,0,0,0
2011,0.1089,PSWP,0,0,0,0
2011,0.1089,PSWP,0,0,0,2
2011,0.1089,PSWP,0,0,0,1
2011,0.1089,PSWP,0,0,0,1
2011,0.1089,PSWP,0,0,0,5
2011,0.1089,PSWP,0,0,0,2
2011,0.1089,PSWP,0,0,0,3
2011,0.1089,PSWP,0,0,0,2
2011,0.1089,MWC,1,0,0,2
2011,0.1089,MWC,2,0,0,3
2011,0.1089,MWC,1,0,0,2
2011,0.1089,MWC,0,0,0,0
2011,0.1089,MWC,0,0,0,1
2011,0.1089,MWC,0,0,0,0
2011,0.1089,MWC,0,0,0,0
2011,0.1089,MWC,0,0,0,0
2011,0.1089,MWC,0,0,0,1
2011,0.1089,MWC,0,0,0,0
2011,0.1089,MWC,1,0,0,1
2011,0.1089,MWC,0,0,0,0
2011,0.1089,MWC,0,0,0,1
2011,0.1089,MWC,0,0,0,0
2011,0.1089,MWC,0,0,0,1
2011,0.1089,MWC,0,0,0,0
2011,0.1089,MWC,0,0,0,0
2011,0.1089,MWC,0,0,0,0
2011,0.1089,MWC,0,0,0,0
2011,0.1089,MWC,0,0,1,3
2011,0.1089,MWC,0,0,0,0
2011,0.1089,MWC,0,0,0,1
2011,0.1089,MWC,0,0,1,1
2011,0.1089,MWC,2,0,0,3
2011,0.1089,MWC,0,0,0,0
2011,0.1089,MWC,0,0,0,1
2011,0.1089,MWC,0,0,0,1
2011,0.1089,MWC,0,0,0,1
2011,0.1089,MWC,0,0,0,1
2011,0.1089,MWC,0,0,0,1
2011,0.1089,MWC,0,0,0,2
2011,0.1089,MWC,1,0,0,1
2011,0.1089,MWC,0,0,1,2
2011,0.1089,MWC,0,0,0,1
2011,0.1089,MWC,0,0,0,0
2011,0.1089,MWC,0,0,0,0
2011,0.1089,MWC,0,1,2,3
2011,0.1089,MWC,1,0,0,1
2011,0.1089,MWC,0,0,0,1
2011,0.1089,MWC,0,0,0,0
2011,0.1089,MWC,0,0,0,0
2011,0.1089,MWC,0,0,0,0
2011,0.1089,MWC,0,0,0,0
2011,0.1089,MWC,0,0,0,0
2011,0.1089,MWC,0,0,0,0
2011,0.1089,MWC,0,0,0,0
2011,0.1089,MWC,1,0,0,5
2011,0.1089,MWC,0,0,0,0
2011,0.1089,MWC,0,0,1,2
2011,0.1089,MWC,0,0,1,2
2011,0.1089,MWC,0,0,0,3
2011,0.1089,MWC,0,0,0,1
2011,0.1089,MWC,1,0,0,2
2011,0.1089,MWC,0,0,0,1
2011,0.1089,MWC,0,0,1,1
2011,0.1089,MWC,0,0,0,1
2011,0.1089,MWC,0,3,0,3
2011,0.1089,MWG,0,1,0,1
2011,0.1089,MWG,0,0,4,6
2011,0.1089,MWG,0,0,0,3
2011,0.1089,MWG,0,0,0,0
2011,0.1089,MWG,0,0,0,0
2011,0.1089,MWG,0,2,0,2
2011,0.1089,MWG,0,2,0,2
2011,0.1089,MWG,0,0,0,0
2011,0.1089,MWG,0,0,0,1
2011,0.1089,MWG,0,0,0,2
2011,0.1089,MWG,0,0,0,0
2011,0.1089,MWG,0,0,7,7
2011,0.1089,MWG,0,0,0,0
2011,0.1089,MWG,0,1,0,1
2011,0.1089,MWG,0,0,0,0
2011,0.1089,MWG,0,0,3,5
2011,0.1089,MWG,1,1,2,4
2011,0.1089,MWG,0,0,0,1
2011,0.1089,MWG,0,0,3,4
2011,0.1089,MWG,0,0,0,1
2011,0.1089,MWG,0,1,0,2
2011,0.1089,MWG,0,0,0,1
2011,0.1089,MWG,0,0,1,1
2011,0.1089,MWG,0,0,0,0
2011,0.1089,MWG,0,1,0,1
2011,0.1089,MWG,2,0,0,2
2011,0.1089,MWG,0,0,0,3
2011,0.1089,MWG,0,0,0,1
2011,0.1089,MWG,1,0,0,3
2011,0.1089,MWG,0,0,0,0
2011,0.1089,MWG,1,0,0,1
2011,0.1089,MWG,0,0,1,4
2011,0.1089,MWG,0,1,0,2
2011,0.1089,MWG,0,0,0,0
2011,0.1089,MWG,0,0,0,0
2011,0.1089,MWG,1,2,0,5
2011,0.1089,MWG,0,0,0,0
2011,0.1089,MWG,1,0,0,1
2011,0.1089,MWG,0,1,0,1
2011,0.1089,MWG,0,0,0,1
2011,0.1089,MWG,1,0,0,2
2011,0.1089,MWP,0,0,0,3
2011,0.1089,MWP,0,0,0,1
2011,0.1089,MWP,0,0,0,1
2011,0.1089,MWP,0,0,0,0
2011,0.1089,MWP,0,0,0,0
2011,0.1089,MWP,0,0,0,0
2011,0.1089,MWP,0,0,0,1
2011,0.1089,MWP,4,0,1,6
2011,0.1089,MWP,0,0,0,0
2011,0.1089,MWP,0,0,0,0
2011,0.1089,MWP,0,0,0,0
2011,0.1089,MWP,3,0,0,4
2011,0.1089,MWP,0,0,0,0
2011,0.1089,MWP,0,0,0,2
2011,0.1089,MWP,0,0,0,0
2011,0.1089,MWP,0,0,0,0
2011,0.1089,MWP,0,0,0,2
2011,0.1089,MWP,0,0,0,1
2011,0.1089,MWP,0,0,0,0
2011,0.1089,MWP,0,0,0,0
2011,0.1089,MWP,1,0,0,2
2011,0.1089,MWP,0,0,0,0
2011,0.1089,MWP,0,0,1,4
2011,0.1089,MWP,0,0,0,0
2011,0.1089,MWP,0,0,0,0
2011,0.1089,MWP,2,0,1,4
2011,0.1089,MWP,0,0,0,0
2011,0.1089,MWP,0,0,0,0
2011,0.1089,MWP,0,0,0,0
2011,0.1089,MWP,0,0,0,1
2011,0.1089,MWP,0,0,0,0
2011,0.1089,MWP,0,0,0,0
2011,0.1089,MWP,0,0,1,5
2011,0.1089,MWP,1,0,0,1
2011,0.1089,MWP,2,0,0,3
2011,0.1089,MWP,0,0,0,0
2011,0.1089,MWP,0,0,0,0
2011,0.1089,MWP,0,0,2,3
2011,0.1089,MWP,0,0,0,0
2011,0.1089,MWP,0,0,0,0
2011,0.1089,MWP,0,0,0,0
2011,0.1089,MWP,0,1,0,3
2011,0.1089,MWP,0,0,0,0
2011,0.1089,MWP,0,0,0,0
2011,0.1089,MWP,0,0,0,2
2011,0.1089,MWP,0,0,1,2
2011,0.1089,MWP,0,0,0,0
2011,0.1089,MWP,0,0,0,0
2011,0.1089,MWP,0,1,0,1
2011,0.1089,MWP,0,0,0,1
2011,0.1089,MWP,1,0,1,4
2011,0.1089,MWP,0,0,0,0
2011,0.1089,MWP,0,0,0,0
2011,0.1089,MWP,0,1,0,2
2011,0.1089,MWP,3,0,0,10
2011,0.1089,MWP,5,3,0,10
2017,0.25,MEC,0,0,0,0
2017,0.25,MEC,0,0,0,0
2017,0.25,MEC,1,0,0,1
2017,0.25,MEC,0,0,1,1
2017,0.25,MEC,0,0,0,0
2017,0.25,MEC,0,0,0,0
2017,0.25,MEC,0,0,0,0
2017,0.25,MEC,0,0,0,0
2017,0.25,MEC,0,0,2,2
2017,0.25,MEC,0,0,0,0
2017,0.25,MEC,0,0,0,0
2017,0.25,MEC,0,0,0,0
2017,0.25,MEC,0,0,0,0
2017,0.25,MEC,0,0,0,0
2017,0.25,MEC,0,0,0,1
2017,0.25,MEC,0,0,0,0
2017,0.25,MEC,0,0,0,0
2017,0.25,MEG,0,0,0,0
2017,0.25,MEG,0,0,0,0
2017,0.25,MEG,0,0,0,0
2017,0.25,MEG,0,0,0,0
2017,0.25,MEG,0,0,0,0
2017,0.25,MEG,0,0,0,0
2017,0.25,MEG,0,0,0,0
2017,0.25,MEG,0,0,0,0
2017,0.25,MEG,0,0,0,0
2017,0.25,MEG,0,0,0,0
2017,0.25,MEG,0,0,0,0
2017,0.25,MEG,0,0,0,0
2017,0.25,MEG,0,0,0,0
2017,0.25,MEG,0,0,0,0
2017,0.25,MEG,0,0,0,0
2017,0.25,MEG,0,0,0,0
2017,0.25,MEP,0,0,0,0
2017,0.25,MEP,0,0,0,0
2017,0.25,MEP,0,0,0,1
2017,0.25,MEP,0,0,0,0
2017,0.25,MEP,0,0,0,1
2017,0.25,MEP,0,0,0,0
2017,0.25,MEP,0,2,0,3
2017,0.25,MEP,0,3,0,5
2017,0.25,MEP,0,0,0,2
2017,0.25,MEP,0,0,1,1
2017,0.25,MEP,1,0,0,1
2017,0.25,MEP,0,0,0,1
2017,0.25,MEP,0,0,0,5
2017,0.25,MNWC,0,0,0,0
2017,0.25,MNWC,0,0,0,0
2017,0.25,MNWC,0,0,0,0
2017,0.25,MNWC,0,0,0,0
2017,0.25,MNWC,0,0,0,0
2017,0.25,MNWC,0,0,0,0
2017,0.25,MNWC,0,0,0,0
2017,0.25,MNWC,0,0,1,1
2017,0.25,MNWC,0,0,0,1
2017,0.25,MNWC,0,0,0,0
2017,0.25,MNWC,0,0,0,0
2017,0.25,MNWC,0,0,0,0
2017,0.25,MNWC,0,0,0,0
2017,0.25,MNWC,1,0,0,1
2017,0.25,MNWC,0,0,0,1
2017,0.25,MNWC,0,0,0,0
2017,0.25,MNWC,0,0,0,0
2017,0.25,MNWG,0,0,1,3
2017,0.25,MNWG,0,3,2,6
2017,0.25,MNWG,0,0,0,4
2017,0.25,MNWG,0,3,0,5
2017,0.25,MNWG,0,0,2,2
2017,0.25,MNWG,0,0,1,2
2017,0.25,MNWG,0,0,0,0
2017,0.25,MNWG,0,0,0,0
2017,0.25,MNWG,0,0,1,1
2017,0.25,MNWG,0,0,0,1
2017,0.25,MNWG,0,0,0,1
2017,0.25,MNWG,0,0,0,0
2017,0.25,MNWP,0,0,0,1
2017,0.25,MNWP,0,0,0,0
2017,0.25,MNWP,0,0,0,1
2017,0.25,MNWP,0,0,0,0
2017,0.25,MNWP,0,0,0,0
2017,0.25,MNWP,0,0,2,3
2017,0.25,MNWP,0,0,0,0
2017,0.25,MNWP,0,1,0,1
2017,0.25,MNWP,0,0,0,0
2017,0.25,MNWP,0,0,0,0
2017,0.25,MNWP,0,1,0,1
2017,0.25,MNWP,0,0,0,0
2017,0.25,MNWP,0,1,1,2
2017,0.25,MNWP,0,1,0,2
2017,0.25,MNWP,0,0,2,2
2017,0.25,MNWP,0,0,0,0
2017,0.25,MNWP,0,0,0,0
2017,0.25,MWC,0,0,0,0
2017,0.25,MWC,0,0,0,0
2017,0.25,MWC,0,0,0,0
2017,0.25,MWC,0,0,0,0
2017,0.25,MWC,0,0,0,0
2017,0.25,MWC,0,1,0,3
2017,0.25,MWC,0,0,0,0
2017,0.25,MWC,0,0,0,0
2017,0.25,MWC,0,0,0,0
2017,0.25,MWC,0,0,0,1
2017,0.25,MWC,0,0,0,1
2017,0.25,MWC,0,0,0,0
2017,0.25,MWC,0,0,0,1
2017,0.25,MWC,0,0,0,0
2017,0.25,MWC,0,0,0,1
2017,0.25,MWC,0,0,0,0
2017,0.25,MWC,0,0,0,0
2017,0.25,MWC,0,0,0,0
2017,0.25,MWC,0,0,0,0
2017,0.25,MWC,0,0,0,0
2017,0.25,MWC,0,0,0,0
2017,0.25,MWC,0,0,0,0
2017,0.25,MWC,0,0,0,0
2017,0.25,MWC,0,0,0,0
2017,0.25,MWG,0,0,0,0
2017,0.25,MWG,1,0,0,3
2017,0.25,MWG,0,0,0,0
2017,0.25,MWG,0,2,0,3
2017,0.25,MWG,0,1,1,3
2017,0.25,MWG,0,0,0,0
2017,0.25,MWG,0,2,0,3
2017,0.25,MWG,0,0,1,2
2017,0.25,MWG,0,5,1,8
2017,0.25,MWG,0,1,1,2
2017,0.25,MWG,0,0,1,2
2017,0.25,MWG,0,0,0,3
2017,0.25,MWG,0,0,0,1
2017,0.25,MWG,1,1,0,2
2017,0.25,MWP,0,0,0,0
2017,0.25,MWP,0,0,0,0
2017,0.25,MWP,0,0,0,0
2017,0.25,MWP,0,0,0,0
2017,0.25,MWP,0,0,0,0
2017,0.25,MWP,0,0,0,0
2017,0.25,MWP,0,0,0,0
2017,0.25,MWP,0,0,0,0
2017,0.25,MWP,0,0,0,0
2017,0.25,MWP,0,0,0,0
2017,0.25,MWP,0,0,0,0
2017,0.25,MWP,0,0,0,0
2017,0.25,MWP,0,0,0,0
2017,0.25,MWP,0,0,0,0
2017,0.25,MWP,1,0,0,1
2017,0.25,MWP,0,0,0,1
2017,0.25,MWP,0,0,0,0
2017,0.25,MWP,0,0,0,0
2017,0.25,MWP,0,0,0,0
2017,0.25,MWP,0,0,0,1
2017,0.25,MWP,0,0,0,0
2017,0.25,MWP,0,0,0,0
2017,0.25,MWP,0,0,0,0
2017,0.25,MWP,0,0,0,0
2017,0.25,MWP,0,0,0,0
2017,0.25,PNEC,0,0,0,0
2017,0.25,PNEC,0,0,0,0
2017,0.25,PNEC,0,0,0,0
2017,0.25,PNEC,0,0,0,0
2017,0.25,PNEC,0,0,0,0
2017,0.25,PNEC,0,0,0,0
2017,0.25,PNEC,0,0,0,0
2017,0.25,PNEC,0,0,0,0
2017,0.25,PNEC,0,0,0,0
2017,0.25,PNEC,0,0,1,1
2017,0.25,PNEC,0,0,0,0
2017,0.25,PNEC,0,0,0,0
2017,0.25,PNEC,0,0,0,0
2017,0.25,PNEC,0,0,0,0
2017,0.25,PNEC,0,0,0,0
2017,0.25,PNEC,0,0,0,0
2017,0.25,PNEC,0,0,0,0
2017,0.25,PNEC,0,0,0,0
2017,0.25,PNEC,0,0,1,1
2017,0.25,PNEC,0,0,0,0
2017,0.25,PNEC,0,0,0,0
2017,0.25,PNEC,0,0,0,0
2017,0.25,PNEC,0,0,0,0
2017,0.25,PNEC,0,0,0,0
2017,0.25,PNEC,0,0,0,0
2017,0.25,PNEC,0,0,0,0
2017,0.25,PNEG,0,1,0,1
2017,0.25,PNEG,0,1,0,3
2017,0.25,PNEG,0,0,0,0
2017,0.25,PNEG,0,0,1,1
2017,0.25,PNEG,0,0,0,0
2017,0.25,PNEG,0,0,0,1
2017,0.25,PNEG,0,0,0,1
2017,0.25,PNEG,0,0,0,1
2017,0.25,PNEG,0,0,0,0
2017,0.25,PNEG,0,0,0,1
2017,0.25,PNEG,0,0,0,2
2017,0.25,PNEG,0,1,0,1
2017,0.25,PNEG,0,0,0,0
2017,0.25,PNEG,0,0,0,1
2017,0.25,PNEG,0,1,1,2
2017,0.25,PNEG,0,1,0,4
2017,0.25,PNEG,0,0,0,1
2017,0.25,PNEG,0,0,0,0
2017,0.25,PNEG,0,0,0,0
2017,0.25,PNEG,0,1,0,1
2017,0.25,PNEG,0,0,0,0
2017,0.25,PNEG,0,1,0,1
2017,0.25,PNEG,0,0,0,1
2017,0.25,PNEP,0,0,1,1
2017,0.25,PNEP,0,0,0,1
2017,0.25,PNEP,0,0,0,0
2017,0.25,PNEP,0,0,0,0
2017,0.25,PNEP,0,1,0,1
2017,0.25,PNEP,0,1,0,1
2017,0.25,PNEP,0,0,0,0
2017,0.25,PNEP,0,0,0,0
2017,0.25,PNEP,0,0,2,2
2017,0.25,PNEP,0,0,0,0
2017,0.25,PNEP,1,0,0,1
2017,0.25,PNEP,0,0,0,0
2017,0.25,PNEP,0,0,1,1
2017,0.25,PNEP,0,0,2,2
2017,0.25,PNEP,1,0,0,1
2017,0.25,PNEP,0,0,0,0
2017,0.25,PNEP,0,0,0,1
2017,0.25,PNEP,0,0,1,3
2017,0.25,PNEP,0,0,1,1
2017,0.25,PNEP,0,0,0,0
2017,0.25,PNEP,0,0,0,0
2017,0.25,PNEP,0,0,0,0
2017,0.25,PNEP,0,0,0,0
2017,0.25,PNEP,0,0,0,0
2017,0.25,PNEP,0,0,0,0
2017,0.25,PSWC,0,0,0,0
2017,0.25,PSWC,0,0,0,0
2017,0.25,PSWC,0,0,0,0
2017,0.25,PSWC,0,0,0,0
2017,0.25,PSWC,0,0,0,0
2017,0.25,PSWC,0,0,0,0
2017,0.25,PSWC,0,0,0,0
2017,0.25,PSWC,0,0,0,0
2017,0.25,PSWC,0,0,0,0
2017,0.25,PSWC,0,0,0,0
2017,0.25,PSWC,0,0,0,0
2017,0.25,PSWC,0,0,0,0
2017,0.25,PSWC,0,0,0,1
2017,0.25,PSWC,0,0,0,0
